county,floor,log_radon,Uppm
ANOKA,0.0,1.0986122886681098,0.428565
ANOKA,0.0,0.8329091229351041,0.428565
ANOKA,0.0,0.5877866649021191,0.428565
ANOKA,0.0,0.4054651081081644,0.428565
ANOKA,0.0,0.6931471805599453,0.428565
ANOKA,0.0,0.6418538861723948,0.428565
BECKER,1.0,0.262364264467491,0.892741
BECKER,0.0,1.4816045409242151,0.892741
BECKER,1.0,1.5260563034950492,0.892741
BELTRAMI,0.0,1.856297990365626,0.5524720000000001
BELTRAMI,0.0,1.5475625087160128,0.5524720000000001
BELTRAMI,0.0,1.7578579175523736,0.5524720000000001
BELTRAMI,1.0,0.8329091229351041,0.5524720000000001
BELTRAMI,1.0,-0.6931471805599453,0.5524720000000001
BELTRAMI,1.0,1.5475625087160128,0.5524720000000001
BELTRAMI,1.0,1.5040773967762742,0.5524720000000001
BENTON,0.0,1.9021075263969205,0.866849
BENTON,0.0,1.0296194171811583,0.866849
BENTON,1.0,1.0986122886681098,0.866849
BENTON,0.0,1.0986122886681098,0.866849
BIG STONE,0.0,1.9878743481543455,1.47264
BIG STONE,0.0,1.62924053973028,1.47264
BIG STONE,0.0,0.9932517730102834,1.47264
BLUE EARTH,0.0,1.62924053973028,1.31208
BLUE EARTH,0.0,2.5726122302071057,1.31208
BLUE EARTH,0.0,1.9878743481543455,1.31208
BLUE EARTH,0.0,1.9315214116032136,1.31208
BLUE EARTH,0.0,2.5572273113676265,1.31208
BLUE EARTH,1.0,1.7749523509116736,1.31208
BLUE EARTH,0.0,2.26176309847379,1.31208
BLUE EARTH,0.0,1.8082887711792657,1.31208
BLUE EARTH,0.0,1.3609765531356006,1.31208
BLUE EARTH,1.0,2.667228206581955,1.31208
BLUE EARTH,0.0,0.6418538861723948,1.31208
BLUE EARTH,0.0,1.9459101490553132,1.31208
BLUE EARTH,0.0,1.5686159179138452,1.31208
BLUE EARTH,0.0,2.26176309847379,1.31208
BROWN,1.0,0.9555114450274363,1.3199299999999998
BROWN,0.0,1.916922612182061,1.3199299999999998
BROWN,1.0,1.410986973710262,1.3199299999999998
BROWN,0.0,2.322387720290225,1.3199299999999998
CARLTON,0.0,0.8329091229351041,0.7172609999999999
CARLTON,0.0,0.6418538861723948,0.7172609999999999
CARLTON,0.0,1.252762968495368,0.7172609999999999
CARLTON,1.0,1.7404661748405044,0.7172609999999999
CARLTON,0.0,1.4816045409242151,0.7172609999999999
CARLTON,0.0,1.3862943611198906,0.7172609999999999
CARLTON,0.0,0.336472236621213,0.7172609999999999
CARLTON,0.0,1.4586150226995167,0.7172609999999999
CARLTON,0.0,-0.1053605156578262,0.7172609999999999
CARLTON,0.0,0.7419373447293773,0.7172609999999999
CARVER,0.0,0.5306282510621705,1.10061
CARVER,0.0,2.5649493574615367,1.10061
CARVER,1.0,2.6946271807700692,1.10061
CARVER,1.0,1.5686159179138452,1.10061
CARVER,0.0,2.272125885509337,1.10061
CARVER,1.0,-2.3025850929940455,1.10061
CASS,0.0,1.3350010667323402,0.544319
CASS,0.0,2.0149030205422647,0.544319
CASS,0.0,0.6931471805599453,0.544319
CASS,0.0,1.6863989535702286,0.544319
CASS,0.0,1.410986973710262,0.544319
CHIPPEWA,0.0,2.0541237336955462,1.3148
CHIPPEWA,0.0,0.4054651081081644,1.3148
CHIPPEWA,0.0,2.312535423847214,1.3148
CHIPPEWA,0.0,2.2512917986064953,1.3148
CHISAGO,0.0,-0.1053605156578262,0.479352
CHISAGO,0.0,1.5040773967762742,0.479352
CHISAGO,0.0,1.62924053973028,0.479352
CHISAGO,0.0,0.7884573603642703,0.479352
CHISAGO,0.0,0.5877866649021191,0.479352
CHISAGO,0.0,2.104134154270207,0.479352
CLAY,1.0,0.0,1.41027
CLAY,0.0,2.5649493574615367,1.41027
CLAY,0.0,0.9932517730102834,1.41027
CLAY,1.0,1.2809338454620642,1.41027
CLAY,0.0,3.2846635654062037,1.41027
CLAY,0.0,0.4700036292457356,1.41027
CLAY,0.0,2.5726122302071057,1.41027
CLAY,0.0,2.186051276738094,1.41027
CLAY,0.0,2.975529566236472,1.41027
CLAY,1.0,0.9555114450274363,1.41027
CLAY,0.0,2.2082744135228043,1.41027
CLAY,0.0,2.580216829592325,1.41027
CLAY,0.0,1.308332819650179,1.41027
CLAY,1.0,1.9459101490553132,1.41027
CLEARWATER,1.0,1.5892352051165808,0.941896
CLEARWATER,0.0,1.252762968495368,0.941896
CLEARWATER,1.0,0.0,0.941896
CLEARWATER,0.0,1.252762968495368,0.941896
COOK,0.0,1.0296194171811583,0.603508
COOK,0.0,0.4054651081081644,0.603508
COTTONWOOD,0.0,1.9315214116032136,1.40433
COTTONWOOD,1.0,2.4159137783010487,1.40433
COTTONWOOD,1.0,-2.3025850929940455,1.40433
COTTONWOOD,1.0,0.9555114450274363,1.40433
CROW WING,0.0,0.6418538861723948,0.5307890000000001
CROW WING,0.0,0.5306282510621705,0.5307890000000001
CROW WING,1.0,0.0953101798043249,0.5307890000000001
CROW WING,0.0,0.0,0.5307890000000001
CROW WING,0.0,1.0986122886681098,0.5307890000000001
CROW WING,0.0,1.5040773967762742,0.5307890000000001
CROW WING,0.0,0.4700036292457356,0.5307890000000001
CROW WING,0.0,1.4350845252893225,0.5307890000000001
CROW WING,1.0,0.9555114450274363,0.5307890000000001
CROW WING,1.0,1.916922612182061,0.5307890000000001
CROW WING,0.0,1.4816045409242151,0.5307890000000001
CROW WING,0.0,1.7227665977411035,0.5307890000000001
DAKOTA,0.0,1.308332819650179,0.976144
DAKOTA,0.0,1.0647107369924282,0.976144
DAKOTA,0.0,2.6878474937846906,0.976144
DAKOTA,0.0,1.916922612182061,0.976144
DAKOTA,0.0,2.0918640616783932,0.976144
DAKOTA,0.0,0.9932517730102834,0.976144
DAKOTA,1.0,1.0647107369924282,0.976144
DAKOTA,0.0,1.5040773967762742,0.976144
DAKOTA,1.0,0.5877866649021191,0.976144
DAKOTA,0.0,0.7419373447293773,0.976144
DAKOTA,0.0,0.7419373447293773,0.976144
DAKOTA,0.0,0.4700036292457356,0.976144
DAKOTA,0.0,2.272125885509337,0.976144
DAKOTA,0.0,2.104134154270207,0.976144
DAKOTA,0.0,1.2809338454620642,0.976144
DAKOTA,1.0,-0.1053605156578262,0.976144
DAKOTA,0.0,1.6486586255873816,0.976144
DAKOTA,0.0,1.1939224684724346,0.976144
DAKOTA,0.0,2.388762789235098,0.976144
DAKOTA,0.0,2.116255514802552,0.976144
DAKOTA,0.0,1.856297990365626,0.976144
DAKOTA,0.0,1.5892352051165808,0.976144
DAKOTA,0.0,1.8082887711792657,0.976144
DAKOTA,0.0,0.1823215567939548,0.976144
DAKOTA,0.0,2.1747517214841605,0.976144
DAKOTA,0.0,2.186051276738094,0.976144
DAKOTA,0.0,1.9315214116032136,0.976144
DAKOTA,0.0,0.8754687373538999,0.976144
DAKOTA,0.0,0.5306282510621705,0.976144
DAKOTA,0.0,1.0647107369924282,0.976144
DAKOTA,0.0,1.8870696490323795,0.976144
DAKOTA,0.0,0.5877866649021191,0.976144
DAKOTA,0.0,1.5475625087160128,0.976144
DAKOTA,0.0,1.2237754316221157,0.976144
DAKOTA,0.0,1.5040773967762742,0.976144
DAKOTA,0.0,3.0587070727153796,0.976144
DAKOTA,0.0,2.2192034840549946,0.976144
DAKOTA,0.0,0.0,0.976144
DAKOTA,0.0,1.6094379124341005,0.976144
DAKOTA,0.0,1.62924053973028,0.976144
DAKOTA,0.0,0.1823215567939548,0.976144
DAKOTA,0.0,2.0412203288596382,0.976144
DAKOTA,0.0,1.7047480922384253,0.976144
DAKOTA,0.0,1.308332819650179,0.976144
DAKOTA,0.0,1.6094379124341005,0.976144
DAKOTA,0.0,1.5686159179138452,0.976144
DAKOTA,0.0,0.4054651081081644,0.976144
DAKOTA,0.0,1.252762968495368,0.976144
DAKOTA,0.0,1.4586150226995167,0.976144
DAKOTA,0.0,0.9555114450274363,0.976144
DAKOTA,0.0,0.4054651081081644,0.976144
DAKOTA,0.0,0.4054651081081644,0.976144
DAKOTA,0.0,0.6931471805599453,0.976144
DAKOTA,0.0,1.5892352051165808,0.976144
DAKOTA,1.0,0.4054651081081644,0.976144
DAKOTA,0.0,1.3609765531356006,0.976144
DAKOTA,0.0,2.186051276738094,0.976144
DAKOTA,0.0,1.4816045409242151,0.976144
DAKOTA,0.0,1.5040773967762742,0.976144
DAKOTA,0.0,1.5260563034950492,0.976144
DAKOTA,0.0,0.8329091229351041,0.976144
DAKOTA,0.0,-0.5108256237659907,0.976144
DAKOTA,0.0,1.7749523509116736,0.976144
DODGE,0.0,1.7047480922384253,1.30194
DODGE,0.0,1.9878743481543455,1.30194
DODGE,0.0,1.7578579175523736,1.30194
DOUGLAS,0.0,2.0149030205422647,1.16849
DOUGLAS,0.0,1.5892352051165808,1.16849
DOUGLAS,0.0,1.9315214116032136,1.16849
DOUGLAS,0.0,1.8718021769015911,1.16849
DOUGLAS,1.0,1.3350010667323402,1.16849
DOUGLAS,0.0,1.7227665977411035,1.16849
DOUGLAS,0.0,2.0668627594729756,1.16849
DOUGLAS,0.0,1.5040773967762742,1.16849
DOUGLAS,0.0,1.0296194171811583,1.16849
FARIBAULT,0.0,1.252762968495368,1.34316
FARIBAULT,0.0,1.4586150226995167,1.34316
FARIBAULT,0.0,0.8754687373538999,1.34316
FARIBAULT,1.0,0.336472236621213,1.34316
FARIBAULT,0.0,1.667706820558076,1.34316
FARIBAULT,0.0,-1.6094379124341005,1.34316
FILLMORE,1.0,0.9555114450274363,1.51424
FILLMORE,0.0,1.1939224684724346,1.51424
FREEBORN,0.0,1.1939224684724346,1.2513299999999998
FREEBORN,0.0,2.272125885509337,1.2513299999999998
FREEBORN,0.0,1.4586150226995167,1.2513299999999998
FREEBORN,0.0,2.2082744135228043,1.2513299999999998
FREEBORN,0.0,1.856297990365626,1.2513299999999998
FREEBORN,0.0,3.487375077903208,1.2513299999999998
FREEBORN,0.0,2.587764035227708,1.2513299999999998
FREEBORN,1.0,0.8329091229351041,1.2513299999999998
FREEBORN,1.0,1.7404661748405044,1.2513299999999998
GOODHUE,0.0,2.667228206581955,1.21727
GOODHUE,1.0,1.9459101490553132,1.21727
GOODHUE,0.0,2.0412203288596382,1.21727
GOODHUE,1.0,2.2925347571405443,1.21727
GOODHUE,0.0,0.9932517730102834,1.21727
GOODHUE,0.0,3.775057150354989,1.21727
GOODHUE,0.0,1.6094379124341005,1.21727
GOODHUE,0.0,1.6094379124341005,1.21727
GOODHUE,0.0,1.2809338454620642,1.21727
GOODHUE,0.0,1.5892352051165808,1.21727
GOODHUE,0.0,1.7404661748405044,1.21727
GOODHUE,0.0,1.2809338454620642,1.21727
GOODHUE,0.0,1.3862943611198906,1.21727
GOODHUE,0.0,1.916922612182061,1.21727
HENNEPIN,0.0,2.0794415416798357,0.907991
HENNEPIN,0.0,1.2237754316221157,0.907991
HENNEPIN,1.0,0.7884573603642703,0.907991
HENNEPIN,0.0,0.5306282510621705,0.907991
HENNEPIN,0.0,1.410986973710262,0.907991
HENNEPIN,0.0,0.6418538861723948,0.907991
HENNEPIN,0.0,0.9555114450274363,0.907991
HENNEPIN,0.0,2.424802725718295,0.907991
HENNEPIN,0.0,0.9932517730102834,0.907991
HENNEPIN,0.0,1.3862943611198906,0.907991
HENNEPIN,0.0,2.0149030205422647,0.907991
HENNEPIN,0.0,0.336472236621213,0.907991
HENNEPIN,0.0,0.0,0.907991
HENNEPIN,0.0,-0.6931471805599453,0.907991
HENNEPIN,1.0,0.9555114450274363,0.907991
HENNEPIN,0.0,1.8082887711792657,0.907991
HENNEPIN,0.0,0.7419373447293773,0.907991
HENNEPIN,0.0,1.7047480922384253,0.907991
HENNEPIN,0.0,1.1314021114911006,0.907991
HENNEPIN,0.0,1.0986122886681098,0.907991
HENNEPIN,0.0,1.7227665977411035,0.907991
HENNEPIN,0.0,1.4350845252893225,0.907991
HENNEPIN,0.0,1.3862943611198906,0.907991
HENNEPIN,0.0,2.70805020110221,0.907991
HENNEPIN,0.0,1.9878743481543455,0.907991
HENNEPIN,0.0,0.8754687373538999,0.907991
HENNEPIN,1.0,1.0647107369924282,0.907991
HENNEPIN,0.0,1.5040773967762742,0.907991
HENNEPIN,0.0,0.4700036292457356,0.907991
HENNEPIN,0.0,2.163323025660538,0.907991
HENNEPIN,0.0,1.7404661748405044,0.907991
HENNEPIN,0.0,2.163323025660538,0.907991
HENNEPIN,0.0,1.3609765531356006,0.907991
HENNEPIN,0.0,0.6418538861723948,0.907991
HENNEPIN,0.0,0.6931471805599453,0.907991
HENNEPIN,0.0,1.7227665977411035,0.907991
HENNEPIN,0.0,0.9555114450274363,0.907991
HENNEPIN,1.0,-0.1053605156578262,0.907991
HENNEPIN,0.0,0.7884573603642703,0.907991
HENNEPIN,0.0,1.0647107369924282,0.907991
HENNEPIN,0.0,1.3862943611198906,0.907991
HENNEPIN,0.0,1.4816045409242151,0.907991
HENNEPIN,0.0,1.5686159179138452,0.907991
HENNEPIN,0.0,1.0647107369924282,0.907991
HENNEPIN,0.0,1.4350845252893225,0.907991
HENNEPIN,0.0,0.5306282510621705,0.907991
HENNEPIN,0.0,1.4816045409242151,0.907991
HENNEPIN,1.0,-0.2231435513142098,0.907991
HENNEPIN,0.0,1.7227665977411035,0.907991
HENNEPIN,1.0,1.2237754316221157,0.907991
HENNEPIN,0.0,1.7227665977411035,0.907991
HENNEPIN,0.0,0.9555114450274363,0.907991
HENNEPIN,0.0,1.0296194171811583,0.907991
HENNEPIN,0.0,2.1400661634962708,0.907991
HENNEPIN,0.0,1.2237754316221157,0.907991
HENNEPIN,0.0,1.1939224684724346,0.907991
HENNEPIN,0.0,2.163323025660538,0.907991
HENNEPIN,0.0,0.5877866649021191,0.907991
HENNEPIN,0.0,1.7578579175523736,0.907991
HENNEPIN,0.0,2.5726122302071057,0.907991
HENNEPIN,0.0,1.0296194171811583,0.907991
HENNEPIN,0.0,1.5686159179138452,0.907991
HENNEPIN,0.0,1.7404661748405044,0.907991
HENNEPIN,0.0,2.631888840136646,0.907991
HENNEPIN,1.0,2.0412203288596382,0.907991
HENNEPIN,0.0,1.7578579175523736,0.907991
HENNEPIN,0.0,1.5475625087160128,0.907991
HENNEPIN,0.0,2.0412203288596382,0.907991
HENNEPIN,0.0,0.9932517730102834,0.907991
HENNEPIN,0.0,1.5260563034950492,0.907991
HENNEPIN,0.0,1.791759469228055,0.907991
HENNEPIN,0.0,0.8329091229351041,0.907991
HENNEPIN,0.0,0.9162907318741552,0.907991
HENNEPIN,0.0,1.410986973710262,0.907991
HENNEPIN,0.0,1.5475625087160128,0.907991
HENNEPIN,0.0,1.5475625087160128,0.907991
HENNEPIN,0.0,2.3978952727983707,0.907991
HENNEPIN,0.0,2.0412203288596382,0.907991
HENNEPIN,0.0,1.1314021114911006,0.907991
HENNEPIN,0.0,0.4700036292457356,0.907991
HENNEPIN,1.0,0.5306282510621705,0.907991
HENNEPIN,0.0,2.8094026953624978,0.907991
HENNEPIN,0.0,1.1631508098056809,0.907991
HENNEPIN,0.0,1.6486586255873816,0.907991
HENNEPIN,0.0,1.6094379124341005,0.907991
HENNEPIN,0.0,1.8082887711792657,0.907991
HENNEPIN,1.0,0.0,0.907991
HENNEPIN,0.0,0.6418538861723948,0.907991
HENNEPIN,0.0,1.3862943611198906,0.907991
HENNEPIN,0.0,1.7404661748405044,0.907991
HENNEPIN,1.0,-0.6931471805599453,0.907991
HENNEPIN,0.0,0.9932517730102834,0.907991
HENNEPIN,0.0,1.308332819650179,0.907991
HENNEPIN,0.0,1.840549633397487,0.907991
HENNEPIN,0.0,3.1654750481410856,0.907991
HENNEPIN,0.0,1.3862943611198906,0.907991
HENNEPIN,0.0,1.0986122886681098,0.907991
HENNEPIN,0.0,1.1314021114911006,0.907991
HENNEPIN,0.0,1.5686159179138452,0.907991
HENNEPIN,0.0,1.1314021114911006,0.907991
HENNEPIN,0.0,1.4586150226995167,0.907991
HENNEPIN,0.0,1.3609765531356006,0.907991
HENNEPIN,0.0,1.1314021114911006,0.907991
HENNEPIN,0.0,1.4816045409242151,0.907991
HENNEPIN,1.0,1.0986122886681098,0.907991
HOUSTON,0.0,1.252762968495368,1.65455
HOUSTON,0.0,2.151762203259462,1.65455
HOUSTON,0.0,2.2082744135228043,1.65455
HOUSTON,1.0,1.5892352051165808,1.65455
HOUSTON,0.0,1.308332819650179,1.65455
HOUSTON,1.0,0.8329091229351041,1.65455
HUBBARD,1.0,1.0647107369924282,0.66992
HUBBARD,1.0,-0.1053605156578262,0.66992
HUBBARD,0.0,0.4700036292457356,0.66992
HUBBARD,0.0,1.5475625087160128,0.66992
HUBBARD,1.0,1.3350010667323402,0.66992
ISANTI,0.0,1.308332819650179,0.471483
ISANTI,0.0,1.1314021114911006,0.471483
ISANTI,0.0,0.8329091229351041,0.471483
ITASCA,0.0,0.6931471805599453,0.515124
ITASCA,0.0,0.9932517730102834,0.515124
ITASCA,0.0,0.6418538861723948,0.515124
ITASCA,0.0,0.9162907318741552,0.515124
ITASCA,0.0,1.4816045409242151,0.515124
ITASCA,0.0,0.9932517730102834,0.515124
ITASCA,0.0,0.1823215567939548,0.515124
ITASCA,0.0,1.2237754316221157,0.515124
ITASCA,0.0,0.9555114450274363,0.515124
ITASCA,0.0,2.2512917986064953,0.515124
ITASCA,0.0,0.336472236621213,0.515124
JACKSON,0.0,2.1400661634962708,1.36209
JACKSON,0.0,1.62924053973028,1.36209
JACKSON,0.0,1.0986122886681098,1.36209
JACKSON,0.0,2.580216829592325,1.36209
JACKSON,0.0,2.7343675094195836,1.36209
KANABEC,0.0,0.6418538861723948,0.948014
KANABEC,0.0,1.3609765531356006,0.948014
KANABEC,0.0,2.0794415416798357,0.948014
KANABEC,0.0,0.9932517730102834,0.948014
KANDIYOHI,0.0,2.4336133554004498,1.11598
KANDIYOHI,0.0,1.4350845252893225,1.11598
KANDIYOHI,0.0,2.517696472610991,1.11598
KANDIYOHI,0.0,1.916922612182061,1.11598
KITTSON,0.0,1.9459101490553132,0.992227
KITTSON,1.0,1.5260563034950492,0.992227
KITTSON,1.0,0.0,0.992227
KOOCHICHING,0.0,0.5877866649021191,0.414025
KOOCHICHING,0.0,0.4054651081081644,0.414025
KOOCHICHING,1.0,0.7419373447293773,0.414025
KOOCHICHING,1.0,0.0953101798043249,0.414025
KOOCHICHING,0.0,0.0953101798043249,0.414025
KOOCHICHING,1.0,1.0647107369924282,0.414025
KOOCHICHING,1.0,0.336472236621213,0.414025
LAC QUI PARLE,1.0,2.4336133554004498,1.36483
LAC QUI PARLE,0.0,2.7788192719904172,1.36483
LAKE,1.0,0.336472236621213,0.500776
LAKE,0.0,0.336472236621213,0.500776
LAKE,0.0,0.5306282510621705,0.500776
LAKE,0.0,0.0,0.500776
LAKE,0.0,1.0647107369924282,0.500776
LAKE,0.0,-0.5108256237659907,0.500776
LAKE,0.0,0.4700036292457356,0.500776
LAKE,0.0,1.9740810260220096,0.500776
LAKE,0.0,-0.5108256237659907,0.500776
LAKE OF THE WOODS,0.0,2.322387720290225,0.5057520000000001
LAKE OF THE WOODS,1.0,1.4816045409242151,0.5057520000000001
LAKE OF THE WOODS,0.0,1.2237754316221157,0.5057520000000001
LAKE OF THE WOODS,1.0,1.0986122886681098,0.5057520000000001
LE SUEUR,0.0,2.533696813957432,1.21464
LE SUEUR,1.0,1.4586150226995167,1.21464
LE SUEUR,0.0,1.5260563034950492,1.21464
LE SUEUR,0.0,1.3862943611198906,1.21464
LE SUEUR,0.0,1.2237754316221157,1.21464
LINCOLN,0.0,2.8678989020441064,1.56034
LINCOLN,0.0,2.3702437414678603,1.56034
LINCOLN,0.0,2.0794415416798357,1.56034
LINCOLN,1.0,1.2809338454620642,1.56034
LYON,0.0,1.8870696490323795,1.48399
LYON,1.0,1.9459101490553132,1.48399
LYON,0.0,1.6486586255873816,1.48399
LYON,0.0,2.493205452602695,1.48399
LYON,0.0,1.6486586255873816,1.48399
LYON,0.0,2.1972245773362196,1.48399
LYON,0.0,1.7749523509116736,1.48399
LYON,0.0,1.5475625087160128,1.48399
MAHNOMEN,0.0,1.3862943611198906,1.16137
MARSHALL,1.0,0.4700036292457356,1.01386
MARSHALL,0.0,3.173878458937465,1.01386
MARSHALL,1.0,0.0,1.01386
MARSHALL,1.0,0.4054651081081644,1.01386
MARSHALL,1.0,0.1823215567939548,1.01386
MARSHALL,0.0,1.0647107369924282,1.01386
MARSHALL,0.0,3.8774315606585272,1.01386
MARSHALL,1.0,0.0,1.01386
MARSHALL,0.0,2.128231705849268,1.01386
MARTIN,0.0,1.4350845252893225,1.18041
MARTIN,1.0,-0.5108256237659907,1.18041
MARTIN,0.0,1.916922612182061,1.18041
MARTIN,0.0,2.028148247292285,1.18041
MARTIN,0.0,2.23001440015921,1.18041
MARTIN,0.0,-0.5108256237659907,1.18041
MARTIN,0.0,0.4700036292457356,1.18041
MCLEOD,0.0,2.341805806147327,1.15076
MCLEOD,0.0,1.3862943611198906,1.15076
MCLEOD,0.0,0.6418538861723948,1.15076
MCLEOD,0.0,2.302585092994046,1.15076
MCLEOD,0.0,0.8754687373538999,1.15076
MCLEOD,0.0,1.5040773967762742,1.15076
MCLEOD,0.0,1.0647107369924282,1.15076
MCLEOD,1.0,0.1823215567939548,1.15076
MCLEOD,0.0,0.262364264467491,1.15076
MCLEOD,1.0,0.5306282510621705,1.15076
MCLEOD,1.0,3.2386784521643803,1.15076
MCLEOD,1.0,-2.3025850929940455,1.15076
MCLEOD,0.0,2.3702437414678603,1.15076
MEEKER,0.0,0.8754687373538999,1.02424
MEEKER,0.0,1.3862943611198906,1.02424
MEEKER,0.0,1.9878743481543455,1.02424
MEEKER,0.0,0.7884573603642703,1.02424
MEEKER,0.0,1.1939224684724346,1.02424
MILLE LACS,1.0,-0.5108256237659907,0.8105359999999999
MILLE LACS,0.0,1.7578579175523736,0.8105359999999999
MORRISON,0.0,0.4054651081081644,0.910987
MORRISON,0.0,0.7884573603642703,0.910987
MORRISON,0.0,1.5040773967762742,0.910987
MORRISON,0.0,0.9162907318741552,0.910987
MORRISON,0.0,1.6094379124341005,0.910987
MORRISON,1.0,1.1314021114911006,0.910987
MORRISON,0.0,1.1314021114911006,0.910987
MORRISON,0.0,1.0647107369924282,0.910987
MORRISON,0.0,1.3862943611198906,0.910987
MOWER,0.0,2.3978952727983707,1.29814
MOWER,0.0,1.8718021769015911,1.29814
MOWER,0.0,0.7419373447293773,1.29814
MOWER,0.0,1.1314021114911006,1.29814
MOWER,0.0,1.5260563034950492,1.29814
MOWER,0.0,0.7884573603642703,1.29814
MOWER,0.0,2.0918640616783932,1.29814
MOWER,1.0,0.336472236621213,1.29814
MOWER,0.0,2.23001440015921,1.29814
MOWER,1.0,0.1823215567939548,1.29814
MOWER,0.0,2.3702437414678603,1.29814
MOWER,0.0,3.1822118404966093,1.29814
MOWER,0.0,2.2192034840549946,1.29814
MURRAY,0.0,2.501435951739211,1.49011
NICOLLET,0.0,2.104134154270207,1.28152
NICOLLET,0.0,2.388762789235098,1.28152
NICOLLET,0.0,1.4586150226995167,1.28152
NICOLLET,0.0,2.760009940032921,1.28152
NOBLES,0.0,1.7047480922384253,1.49998
NOBLES,0.0,1.840549633397487,1.49998
NOBLES,0.0,2.282382385676526,1.49998
NORMAN,0.0,2.104134154270207,1.30372
NORMAN,0.0,0.5306282510621705,1.30372
NORMAN,1.0,0.5306282510621705,1.30372
OLMSTED,0.0,1.8718021769015911,1.27526
OLMSTED,0.0,1.5040773967762742,1.27526
OLMSTED,0.0,2.424802725718295,1.27526
OLMSTED,0.0,2.312535423847214,1.27526
OLMSTED,0.0,1.5260563034950492,1.27526
OLMSTED,0.0,2.0918640616783932,1.27526
OLMSTED,0.0,0.8754687373538999,1.27526
OLMSTED,0.0,1.1939224684724346,1.27526
OLMSTED,0.0,1.62924053973028,1.27526
OLMSTED,0.0,1.4350845252893225,1.27526
OLMSTED,0.0,0.1823215567939548,1.27526
OLMSTED,0.0,0.7419373447293773,1.27526
OLMSTED,1.0,0.1823215567939548,1.27526
OLMSTED,0.0,1.0986122886681098,1.27526
OLMSTED,0.0,0.7884573603642703,1.27526
OLMSTED,0.0,2.0668627594729756,1.27526
OLMSTED,0.0,1.3609765531356006,1.27526
OLMSTED,0.0,0.9555114450274363,1.27526
OLMSTED,0.0,1.0986122886681098,1.27526
OLMSTED,1.0,0.5877866649021191,1.27526
OLMSTED,0.0,0.9555114450274363,1.27526
OLMSTED,0.0,2.2512917986064953,1.27526
OLMSTED,1.0,-0.3566749439387324,1.27526
OTTER TAIL,0.0,1.0296194171811583,0.814867
OTTER TAIL,1.0,0.1823215567939548,0.814867
OTTER TAIL,1.0,0.7884573603642703,0.814867
OTTER TAIL,0.0,2.493205452602695,0.814867
OTTER TAIL,1.0,2.5416019934645457,0.814867
OTTER TAIL,0.0,1.1939224684724346,0.814867
OTTER TAIL,0.0,1.4586150226995167,0.814867
OTTER TAIL,0.0,1.3609765531356006,0.814867
PENNINGTON,1.0,1.3350010667323402,0.928646
PENNINGTON,0.0,1.7749523509116736,0.928646
PENNINGTON,1.0,-0.916290731874155,0.928646
PINE,0.0,1.4350845252893225,0.8493430000000001
PINE,0.0,1.0647107369924282,0.8493430000000001
PINE,0.0,0.6931471805599453,0.8493430000000001
PINE,1.0,0.262364264467491,0.8493430000000001
